farm_id,region,state,agro_zone,crop_type,crop_variety,soil_type,farm_size_ha,soil_pH,soil_nitrogen,soil_phosphorus,soil_potassium,rainfall_mm,temperature_C,fertilizer_type,fertilizer_amount_kg_ha,irrigation_type,pest_type,pest_severity,rainfall_variability,temperature_stress,extreme_weather,labor_input,soil_degradation,yield_kg_ha
FARM_009545,Southeast,Abia,Humid Forest,Cassava,Local Odongbo,Lateritic,0.5,6.8,31.3,5.0,181.6,1515.0,32.0,NPK,192.3,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Low,Severe,3167.0
FARM_009546,Southwest,Ogun,Humid Forest,Cassava,Local Odongbo,Lateritic,1.1,7.0,25.5,11.0,169.4,609.5,29.7,NPK,116.3,Sprinkler,Whiteflies,High,Normal,Moderate,Drought,Medium,Moderate,8505.0
FARM_009547,Southwest,Ondo,Humid Forest,Maize,Local Yellow,Lateritic,1.9,5.6,15.0,19.0,186.1,740.3,24.0,Organic,133.9,Surface,Aphids,Low,Normal,Moderate,Drought,Low,Moderate,1010.0
FARM_009548,Southwest,Ogun,Humid Forest,Cassava,Local Odongbo,Lateritic,0.5,6.9,16.3,20.6,51.6,906.3,22.6,Organic,36.5,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,7115.0
FARM_009549,Southsouth,Delta,Humid Forest,Rice,FARO 52,Lateritic,1.3,6.5,22.9,14.5,50.0,1060.8,23.3,NPK,184.1,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Flood,Low,Moderate,1080.0
FARM_009550,Northeast,Borno,Sahel Savanna,Sorghum,SK5912,Clayey,0.7,7.0,32.9,6.2,123.9,2000.0,27.7,Urea,170.9,Surface,Stem Borers,Moderate,Erratic,Moderate,Drought,Medium,Severe,2031.0
FARM_009551,Southwest,Osun,Humid Forest,Cassava,TMS 30572,Lateritic,2.1,6.0,22.4,24.7,196.2,1439.4,32.0,Urea,43.6,Surface,Whiteflies,High,Erratic,Moderate,Drought,Low,Moderate,4408.0
FARM_009553,Northwest,Jigawa,Sudan Savanna,Sorghum,Local Kaura,Sandy,0.8,7.0,48.9,23.6,200.0,1263.5,24.2,Organic,138.0,Surface,Locusts,High,Erratic,Moderate,Drought,Low,Moderate,506.0
FARM_009555,Northcentral,FCT,Northern Guinea Savanna,Tomato,UC82B,Sandy,0.5,6.4,30.7,7.9,148.7,963.2,30.6,Urea,142.7,Drip,Aphids,Low,Normal,Moderate,Drought,Low,Severe,5861.0
FARM_009557,Southwest,Ondo,Humid Forest,Rice,FARO 52,Lateritic,0.5,6.4,26.2,24.0,157.1,808.3,25.9,NPK,86.8,Surface,Stem Borers,Low,Erratic,Moderate,Flood,Low,Severe,1610.0
FARM_009558,Northcentral,Plateau,Northern Guinea Savanna,Beans,Local Drum,Loamy,0.5,6.9,49.5,24.7,111.2,928.3,30.1,Organic,0.0,Surface,Fall Armyworm,Low,Erratic,High,Drought,High,Moderate,696.0
FARM_009559,Northcentral,Kwara,Northern Guinea Savanna,Sorghum,Local Farafara,Sandy,3.6,5.8,27.1,18.8,106.8,1069.3,25.9,NPK,159.6,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Low,Moderate,872.0
FARM_009560,Northcentral,Niger,Northern Guinea Savanna,Pepper,Nsukka Yellow,Sandy,2.0,6.9,49.4,11.6,179.7,1870.1,27.3,NPK,200.0,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,9005.0
FARM_009561,Northwest,Kaduna,Sudan Savanna,Onions,Kano Red,Loamy,0.8,6.9,14.6,11.0,107.8,600.0,25.3,Urea,200.0,Surface,Thrips,Moderate,Reduced,Moderate,Drought,Low,Moderate,6371.0
FARM_009562,Southwest,Lagos,Humid Forest,Yam,TDr 95/19177,Lateritic,2.0,6.8,16.0,14.2,97.2,1214.9,28.0,Urea,120.5,Surface,Grasshoppers,Moderate,Normal,Moderate,Drought,Low,Moderate,6142.0
FARM_009563,Northcentral,Kogi,Derived Savanna,Yam,TDr 95/19177,Lateritic,1.3,7.1,44.5,17.6,50.0,658.9,30.9,NPK,133.7,Surface,Locusts,Low,Normal,Moderate,Drought,Medium,Moderate,9051.0
FARM_009564,Northcentral,Kogi,Derived Savanna,Cassava,TMS 30572,Loamy,1.0,5.8,29.4,14.0,50.0,1041.5,22.4,NPK,124.6,Surface,Aphids,Moderate,Normal,Moderate,Flood,Medium,Moderate,11835.0
FARM_009566,Southeast,Enugu,Humid Forest,Rice,Local Ofada,Clayey,2.4,6.0,43.3,5.0,86.6,633.9,25.1,Organic,158.1,Surface,Aphids,Low,Erratic,Moderate,Drought,Medium,Moderate,3808.0
FARM_009567,Northcentral,Plateau,Northern Guinea Savanna,Maize,Local White,Lateritic,2.3,6.1,28.6,18.7,84.6,983.5,23.5,NPK,10.6,Drip,Aphids,Low,Reduced,Moderate,Drought,Medium,Moderate,2005.0
FARM_009568,Northwest,Sokoto,Sudan Savanna,Maize,TZL Comp,Loamy,5.5,6.0,10.0,7.1,111.7,1815.5,28.1,Urea,95.4,Surface,Locusts,Moderate,Erratic,High,Drought,Medium,Severe,1167.0
FARM_009569,Southsouth,Cross River,Humid Forest,Cassava,Local Oko-Iyawo,Sandy,0.5,5.4,19.7,14.6,149.1,900.4,23.5,NPK,178.7,Surface,Cassava Mealybug,Moderate,Normal,Moderate,Drought,Medium,Severe,9347.0
FARM_009570,Northwest,Kaduna,Sudan Savanna,Maize,TZL Comp,Loamy,0.6,6.5,13.3,9.0,163.2,600.0,31.0,NPK,4.4,Surface,Locusts,Moderate,Reduced,Moderate,Flood,Low,Moderate,952.0
FARM_009571,Southsouth,Edo,Humid Forest,Maize,TZL Comp,Loamy,1.2,6.3,47.0,17.8,151.0,1982.0,27.8,NPK,141.9,Surface,Grasshoppers,Moderate,Erratic,Moderate,Drought,Low,Moderate,3425.0
FARM_009572,Southwest,Oyo,Derived Savanna,Tomato,Local Jos,Loamy,1.5,5.8,41.3,23.6,145.9,650.7,26.0,NPK,154.0,Surface,Aphids,High,Normal,Moderate,Flood,High,Moderate,9148.0
FARM_009573,Southwest,Osun,Humid Forest,Cassava,Local Oko-Iyawo,Loamy,4.9,6.6,50.0,13.1,82.9,813.1,30.8,Organic,119.1,Surface,Aphids,Low,Normal,Moderate,Flood,Low,Severe,5431.0
FARM_009574,Southwest,Ondo,Humid Forest,Cassava,Local Odongbo,Lateritic,2.2,6.2,46.3,12.6,145.9,776.5,30.0,NPK,128.1,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Low,Moderate,7119.0
FARM_009575,Southsouth,Bayelsa,Humid Forest,Rice,FARO 52,Loamy,0.8,5.6,26.1,19.6,59.4,2000.0,31.9,Urea,87.6,Surface,Whiteflies,High,Normal,Moderate,Drought,Medium,Moderate,4761.0
FARM_009576,Southeast,Imo,Humid Forest,Yam,TDr 95/19177,Clayey,1.2,7.2,42.7,19.2,149.7,1035.5,30.8,Urea,3.9,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Low,Moderate,6766.0
FARM_009577,Northwest,Katsina,Sudan Savanna,Tomato,UC82B,Loamy,0.9,5.7,41.1,15.9,169.6,1881.0,31.4,NPK,149.7,Drip,Aphids,Low,Erratic,Moderate,Drought,Low,Moderate,10423.0
FARM_009578,Northwest,Kebbi,Sudan Savanna,Rice,FARO 44,Sandy,1.6,6.2,31.1,26.5,107.6,1711.4,30.6,NPK,25.9,Surface,Millet Head Miner,Low,Normal,High,Drought,Low,Moderate,2413.0
FARM_009580,Southeast,Anambra,Humid Forest,Onions,Violet de Galmi,Clayey,0.7,6.4,40.5,29.1,84.1,923.3,22.0,NPK,73.4,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Medium,Moderate,4502.0
FARM_009581,Southeast,Abia,Humid Forest,Cassava,Local Odongbo,Loamy,0.7,5.6,37.4,23.2,170.0,1653.0,26.2,NPK,61.2,Surface,Whiteflies,Low,Erratic,Moderate,Drought,Medium,Moderate,13187.0
FARM_009582,Northcentral,FCT,Northern Guinea Savanna,Tomato,Roma VF,Loamy,0.9,5.0,40.3,20.4,177.8,1354.3,29.5,NPK,10.5,Surface,Aphids,Low,Normal,Moderate,Drought,Low,Moderate,8412.0
FARM_009583,Southwest,Ogun,Humid Forest,Yam,TDr 95/19177,Lateritic,0.8,5.9,18.2,14.1,79.6,1925.0,24.3,NPK,200.0,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,High,Moderate,9617.0
FARM_009584,Southwest,Lagos,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.5,6.7,42.4,20.9,117.5,1674.7,31.1,NPK,121.9,Surface,Whiteflies,Moderate,Erratic,Moderate,Flood,Medium,Moderate,7935.0
FARM_009585,Northeast,Adamawa,Sudan Savanna,Beans,IT89KD-288,Sandy,0.5,5.5,11.9,25.0,50.0,1157.6,23.9,NPK,83.1,Surface,Fall Armyworm,High,Erratic,High,Drought,Low,Moderate,599.0
FARM_009586,Northwest,Kano,Sudan Savanna,Sorghum,Local Kaura,Loamy,1.2,5.4,44.1,9.6,72.1,1109.8,27.2,NPK,0.0,Surface,Aphids,Low,Erratic,Moderate,Drought,High,Moderate,1094.0
FARM_009587,Southwest,Ogun,Humid Forest,Onions,Violet de Galmi,Clayey,0.5,5.2,37.4,5.0,110.0,1098.5,26.6,NPK,190.6,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,23107.0
FARM_009588,Southsouth,Edo,Humid Forest,Tomato,UC82B,Lateritic,0.5,5.8,23.0,14.7,79.6,671.2,29.0,Organic,76.7,Surface,Whiteflies,Low,Erratic,Moderate,Flood,Low,Severe,2084.0
FARM_009589,Southsouth,Delta,Humid Forest,Rice,Local Ofada,Lateritic,2.4,5.5,23.1,12.4,50.0,614.2,29.7,Organic,108.0,Surface,Cassava Mealybug,Low,Erratic,Moderate,Drought,High,Moderate,4988.0
FARM_009590,Northwest,Kano,Sudan Savanna,Maize,Local White,Sandy,0.8,5.7,40.2,14.4,189.3,1787.1,25.8,Urea,168.4,Surface,Thrips,Low,Normal,High,Drought,Low,Severe,2372.0
FARM_009591,Northcentral,Kwara,Northern Guinea Savanna,Tomato,Roma VF,Loamy,0.6,7.5,11.8,21.6,100.1,600.0,24.5,Urea,92.6,Surface,Aphids,Low,Reduced,Moderate,Drought,High,Moderate,8795.0
FARM_009592,Southwest,Oyo,Derived Savanna,Sorghum,SK5912,Loamy,2.0,5.2,20.8,5.1,163.8,2000.0,29.9,Urea,134.1,Surface,Fall Armyworm,High,Normal,Moderate,Flood,Medium,Moderate,1724.0
FARM_009593,Northwest,Jigawa,Sudan Savanna,Maize,Local White,Loamy,1.1,6.6,31.4,21.0,142.2,868.7,29.0,Urea,116.0,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,2039.0
FARM_009594,Southsouth,Cross River,Humid Forest,Cassava,Local Odongbo,Lateritic,1.5,7.5,41.3,6.6,168.1,1315.2,22.7,Organic,24.3,Surface,Cassava Mealybug,High,Normal,Moderate,Drought,Low,Moderate,8054.0
FARM_009595,Southeast,Imo,Humid Forest,Onions,Kano Red,Lateritic,0.9,5.0,23.3,28.6,100.0,731.0,27.3,Urea,156.7,Surface,Aphids,Low,Erratic,Moderate,Drought,Low,Moderate,7907.0
FARM_009596,Southsouth,Edo,Humid Forest,Cassava,TMS 30572,Loamy,1.0,6.7,15.5,19.6,156.7,1963.5,27.4,NPK,48.7,Surface,Whiteflies,Moderate,Normal,Moderate,Drought,Medium,Moderate,14301.0
FARM_009598,Southeast,Enugu,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.6,7.3,40.3,26.9,50.0,1247.9,30.1,NPK,117.7,Surface,Cassava Mealybug,Low,Normal,Moderate,Drought,Low,Moderate,9104.0
FARM_009599,Southeast,Anambra,Humid Forest,Yam,D. alata,Lateritic,1.0,7.3,17.0,27.7,173.9,1846.7,24.1,NPK,151.5,Surface,Whiteflies,Low,Normal,Moderate,Drought,Low,Severe,6224.0
FARM_009600,Southsouth,Rivers,Humid Forest,Yam,D. alata,Lateritic,0.7,5.9,10.0,11.5,89.0,600.0,31.4,NPK,115.9,Surface,Fall Armyworm,Moderate,Reduced,Moderate,Drought,Low,Moderate,5177.0
FARM_009601,Southwest,Oyo,Derived Savanna,Beans,Local Kanannado,Loamy,0.6,5.2,14.7,20.7,164.1,659.5,26.7,NPK,180.7,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Low,Moderate,1382.0
FARM_009602,Northwest,Kebbi,Sudan Savanna,Sorghum,SK5912,Sandy,0.6,5.7,46.5,12.8,127.6,2000.0,29.4,Organic,154.3,Surface,Locusts,Low,Normal,Moderate,Drought,Low,Moderate,1636.0
FARM_009603,Southwest,Ogun,Humid Forest,Cassava,TMS 30572,Loamy,0.6,7.5,38.0,13.3,66.4,1788.0,26.3,NPK,78.1,Surface,Whiteflies,Low,Normal,Moderate,Flood,Medium,Moderate,10822.0
FARM_009604,Southwest,Ondo,Humid Forest,Maize,Local White,Lateritic,0.5,5.9,41.5,12.8,85.9,757.9,30.3,NPK,73.5,Surface,Tomato Leaf Miner,High,Normal,High,Drought,Low,Moderate,1054.0
FARM_009605,Northcentral,Nasarawa,Northern Guinea Savanna,Beans,IT89KD-288,Sandy,2.2,6.6,38.5,10.1,57.3,1066.9,23.2,NPK,48.8,Drip,Fall Armyworm,Moderate,Reduced,High,Drought,Medium,Moderate,1552.0
FARM_009606,Northwest,Zamfara,Sudan Savanna,Onions,Violet de Galmi,Loamy,1.7,7.4,48.1,14.0,63.3,1556.2,26.4,NPK,88.0,Surface,Stem Borers,Moderate,Normal,High,Drought,Medium,Severe,8461.0
FARM_009609,Southeast,Enugu,Humid Forest,Yam,D. alata,Clayey,0.6,5.1,29.1,28.3,197.9,1544.4,27.6,Urea,181.4,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,12456.0
FARM_009610,Northwest,Katsina,Sudan Savanna,Sorghum,SK5912,Sandy,0.9,6.0,10.0,24.8,58.2,717.7,24.4,NPK,32.7,Surface,Locusts,Moderate,Normal,High,Drought,Low,Moderate,1365.0
FARM_009611,Northcentral,Plateau,Northern Guinea Savanna,Sorghum,SK5912,Loamy,1.6,6.1,12.2,13.6,154.8,1207.0,30.9,Urea,190.3,Surface,Fall Armyworm,Low,Erratic,Moderate,Drought,Low,Moderate,808.0
FARM_009612,Southeast,Abia,Humid Forest,Yam,TDr 95/19177,Clayey,1.0,6.0,17.4,5.6,118.0,1016.8,27.2,NPK,92.3,Surface,Tomato Leaf Miner,Low,Erratic,Moderate,Flood,Medium,Moderate,5768.0
FARM_009614,Southwest,Ekiti,Humid Forest,Cassava,Local Odongbo,Lateritic,0.5,6.3,30.0,24.6,84.2,1307.0,26.7,NPK,61.0,Surface,Fall Armyworm,Low,Erratic,Moderate,Drought,Low,Moderate,8061.0
FARM_009615,Northeast,Borno,Sahel Savanna,Tomato,Local Jos,Sandy,1.4,6.4,31.2,14.3,196.8,863.3,27.5,NPK,148.5,Surface,Aphids,Low,Reduced,Moderate,Drought,Medium,Moderate,5036.0
FARM_009616,Northwest,Zamfara,Sudan Savanna,Onions,Kano Red,Sandy,0.5,7.1,35.3,11.1,152.0,1612.3,22.8,Urea,109.3,Surface,Thrips,High,Erratic,Moderate,Drought,Low,Moderate,4161.0
FARM_009618,Northeast,Taraba,Northern Guinea Savanna,Pepper,Cayenne,Loamy,0.5,7.1,46.4,10.1,122.1,1962.1,25.9,NPK,64.5,Surface,Aphids,Low,Normal,Moderate,Drought,High,Moderate,7767.0
FARM_009619,Northwest,Kaduna,Sudan Savanna,Sorghum,Local Kaura,Sandy,6.0,7.1,36.2,9.6,56.2,853.7,22.0,NPK,130.9,Surface,Aphids,Low,Normal,Moderate,Flood,Medium,Moderate,1874.0
FARM_009620,Southwest,Ondo,Humid Forest,Yam,TDr 95/19177,Loamy,1.6,5.9,26.1,6.9,185.3,641.3,27.2,Organic,0.0,Surface,Grasshoppers,Moderate,Reduced,Moderate,Drought,Medium,Moderate,7265.0
FARM_009621,Southsouth,Delta,Humid Forest,Pepper,Local Shombo,Clayey,5.4,5.8,25.2,13.8,138.4,800.5,24.0,NPK,161.4,Sprinkler,Fruit Flies,Moderate,Normal,Moderate,Flood,Medium,Moderate,2664.0
FARM_009623,Southsouth,Akwa Ibom,Humid Forest,Pepper,Local Shombo,Lateritic,1.6,6.4,24.1,16.8,78.0,1021.3,26.2,Organic,96.7,Surface,Fruit Flies,Low,Erratic,Moderate,Drought,Medium,Moderate,7501.0
FARM_009625,Southsouth,Edo,Humid Forest,Cassava,Local Odongbo,Clayey,1.0,6.6,10.0,30.0,92.4,1473.4,31.8,Urea,77.4,Surface,Whiteflies,Low,Erratic,Moderate,Flood,Medium,Moderate,5515.0
FARM_009626,Southeast,Abia,Humid Forest,Cassava,Local Oko-Iyawo,Loamy,1.9,7.5,32.7,16.4,158.4,1729.3,28.1,NPK,81.2,Surface,Fall Armyworm,Low,Normal,Moderate,Drought,High,Moderate,13890.0
FARM_009627,Northcentral,Kogi,Derived Savanna,Onions,Kano Red,Loamy,2.5,6.1,33.1,14.1,120.1,1392.6,22.0,NPK,131.4,Surface,Aphids,Low,Erratic,Moderate,Flood,Low,Moderate,4319.0
FARM_009628,Northwest,Kano,Sudan Savanna,Sorghum,Local Farafara,Loamy,1.3,6.5,30.2,22.3,120.5,646.4,31.0,NPK,77.4,Surface,Stem Borers,Low,Normal,Moderate,Drought,Medium,Severe,506.0
FARM_009629,Southwest,Ogun,Humid Forest,Rice,FARO 52,Loamy,2.3,7.1,10.0,22.6,140.3,1954.5,31.0,Urea,12.9,Surface,Whiteflies,Low,Normal,Moderate,Drought,Low,Moderate,3562.0
FARM_009630,Southsouth,Rivers,Humid Forest,Cassava,Local Odongbo,Lateritic,0.5,6.5,13.4,28.4,200.0,981.1,31.3,Urea,92.3,Surface,Fall Armyworm,Moderate,Reduced,Moderate,Flood,Low,Moderate,3593.0
FARM_009631,Southwest,Oyo,Derived Savanna,Yam,D. alata,Loamy,0.5,6.2,26.6,21.1,182.1,2000.0,22.6,Urea,200.0,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Moderate,11127.0
FARM_009632,Northcentral,Benue,Northern Guinea Savanna,Maize,TZL Comp,Sandy,1.3,7.5,10.0,25.8,126.2,799.7,29.1,NPK,96.4,Surface,Locusts,Moderate,Reduced,Moderate,Drought,Medium,Moderate,942.0
FARM_009633,Southwest,Ogun,Humid Forest,Yam,D. alata,Loamy,0.5,6.6,31.4,11.1,176.6,600.0,30.3,NPK,63.3,Surface,Stem Borers,Moderate,Reduced,Moderate,Flood,Medium,Severe,3298.0
FARM_009634,Northcentral,Niger,Northern Guinea Savanna,Maize,Local White,Clayey,4.1,7.1,49.6,27.8,199.3,720.1,24.5,Organic,8.0,Surface,Pod Borers,Moderate,Reduced,Moderate,Drought,Low,Moderate,1365.0
FARM_009635,Southeast,Abia,Humid Forest,Onions,Violet de Galmi,Lateritic,1.0,7.5,29.2,23.0,166.1,747.7,26.7,NPK,65.3,Surface,Aphids,Moderate,Normal,Moderate,Drought,Low,Moderate,15343.0
FARM_009637,Northeast,Gombe,Sudan Savanna,Maize,Local Yellow,Sandy,2.5,5.3,26.4,7.9,100.2,716.0,24.1,Urea,41.0,Drip,Fall Armyworm,Low,Erratic,Moderate,Drought,High,Moderate,2794.0
FARM_009639,Southsouth,Delta,Humid Forest,Rice,FARO 44,Lateritic,3.3,7.2,39.7,15.5,151.5,1180.7,30.9,Urea,43.9,Surface,Cassava Mealybug,Low,Reduced,Moderate,Flood,Medium,Moderate,3687.0
FARM_009640,Southwest,Ondo,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,1.3,5.5,39.7,17.2,99.7,1911.9,22.0,NPK,62.5,Surface,Aphids,Low,Erratic,Moderate,Drought,Low,Moderate,8646.0
FARM_009641,Southsouth,Delta,Humid Forest,Yam,D. alata,Lateritic,0.5,6.5,33.0,5.0,95.7,1199.4,28.9,NPK,200.0,Surface,Whiteflies,High,Normal,Moderate,Flood,Low,Moderate,5528.0
FARM_009642,Northcentral,FCT,Northern Guinea Savanna,Maize,Local White,Sandy,1.0,5.7,39.9,26.5,90.0,953.6,27.1,Urea,72.2,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Moderate,2131.0
FARM_009643,Southeast,Enugu,Humid Forest,Yam,D. alata,Lateritic,0.5,7.2,34.3,28.1,115.1,1820.2,25.7,NPK,177.7,Surface,Tomato Leaf Miner,Low,Normal,Moderate,Drought,Medium,Moderate,11705.0
FARM_009644,Southwest,Oyo,Derived Savanna,Pepper,Local Shombo,Loamy,3.4,5.6,23.9,27.3,142.9,706.9,27.0,Urea,0.0,Surface,Whiteflies,Moderate,Erratic,Moderate,Drought,Medium,Moderate,3615.0
FARM_009645,Southsouth,Cross River,Humid Forest,Onions,Violet de Galmi,Clayey,1.6,5.7,29.9,9.8,140.6,1936.6,22.2,NPK,26.4,Drip,Cassava Mealybug,Moderate,Normal,Moderate,Drought,Medium,Moderate,25000.0
FARM_009647,Northwest,Sokoto,Sudan Savanna,Pepper,Nsukka Yellow,Loamy,3.1,6.1,20.8,19.3,200.0,600.0,29.3,Urea,42.5,Drip,Aphids,Low,Normal,Moderate,Drought,Low,Severe,1695.0
FARM_009648,Northcentral,FCT,Northern Guinea Savanna,Sorghum,Local Kaura,Loamy,0.5,7.5,12.6,8.3,64.7,990.9,28.9,Urea,72.0,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Low,Moderate,1140.0
FARM_009649,Northcentral,Benue,Northern Guinea Savanna,Tomato,Roma VF,Sandy,0.5,7.5,41.0,21.4,196.5,1456.0,24.3,Urea,167.7,Surface,Aphids,Moderate,Normal,High,Drought,Low,Moderate,6674.0
FARM_009650,Southeast,Imo,Humid Forest,Rice,FARO 52,Lateritic,0.8,5.3,43.1,17.5,85.4,852.4,27.1,NPK,0.0,Surface,Fruit Flies,Moderate,Erratic,Moderate,Flood,Low,Moderate,1407.0
FARM_009651,Southeast,Ebonyi,Humid Forest,Cassava,TMS 30572,Lateritic,6.2,5.6,43.0,8.4,174.8,886.0,28.0,NPK,191.9,Surface,Cassava Mealybug,Moderate,Erratic,Moderate,Flood,High,Moderate,7474.0
FARM_009652,Southwest,Osun,Humid Forest,Cassava,Local Odongbo,Lateritic,0.5,5.0,39.8,8.3,195.6,1251.0,28.1,NPK,80.0,Surface,Whiteflies,Low,Normal,Moderate,Flood,Medium,Moderate,5507.0
FARM_009653,Southeast,Ebonyi,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.8,6.2,12.7,27.3,91.1,744.1,29.4,NPK,74.2,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,12284.0
FARM_009654,Southeast,Enugu,Humid Forest,Yam,D. alata,Sandy,1.2,7.2,40.6,18.1,162.9,1707.1,30.5,Urea,162.0,Surface,Cassava Mealybug,Low,Erratic,Moderate,Flood,Medium,Moderate,7137.0
FARM_009655,Northcentral,Kogi,Derived Savanna,Rice,FARO 52,Sandy,1.7,6.2,37.8,18.4,146.7,1432.0,32.0,NPK,153.3,Surface,Grasshoppers,High,Normal,Moderate,Drought,Medium,Moderate,4921.0
FARM_009656,Northcentral,Kwara,Northern Guinea Savanna,Rice,FARO 52,Loamy,0.6,5.5,22.2,22.3,180.2,2000.0,23.6,Urea,63.6,Surface,Pod Borers,High,Erratic,Moderate,Drought,Medium,Severe,2709.0
FARM_009657,Northeast,Adamawa,Sudan Savanna,Tomato,Roma VF,Sandy,0.7,5.8,36.2,26.2,160.4,1288.7,24.1,NPK,16.9,Surface,Aphids,Moderate,Reduced,Moderate,Drought,Low,Moderate,3037.0
FARM_009658,Southwest,Oyo,Derived Savanna,Tomato,Roma VF,Sandy,1.7,5.4,27.9,7.0,108.0,838.8,30.4,Urea,187.3,Surface,Whiteflies,Moderate,Erratic,Moderate,Drought,High,Moderate,13434.0
FARM_009659,Northcentral,Nasarawa,Northern Guinea Savanna,Cassava,TMS 30572,Loamy,1.0,6.4,50.0,25.4,104.4,612.2,31.0,NPK,94.1,Surface,Fall Armyworm,Low,Reduced,High,Drought,Medium,Severe,2544.0
FARM_009660,Northwest,Kano,Sudan Savanna,Sorghum,Local Kaura,Loamy,1.8,6.5,20.7,28.0,68.0,1104.1,28.4,NPK,200.0,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,High,Moderate,1466.0
FARM_009661,Northcentral,Nasarawa,Northern Guinea Savanna,Maize,Local White,Loamy,0.9,5.5,38.1,5.4,101.7,1016.3,27.4,Urea,99.8,Surface,Fall Armyworm,High,Erratic,Moderate,Drought,Medium,Moderate,815.0
FARM_009662,Southeast,Ebonyi,Humid Forest,Yam,D. alata,Clayey,0.5,5.6,32.5,13.8,183.9,1135.9,25.3,Urea,13.4,Surface,Fall Armyworm,High,Erratic,Moderate,Drought,Medium,Moderate,7649.0
FARM_009663,Southeast,Imo,Humid Forest,Yam,D. alata,Loamy,0.6,7.0,11.5,8.5,77.1,1227.7,24.3,NPK,106.5,Surface,Aphids,High,Normal,Moderate,Flood,Medium,Moderate,6649.0
FARM_009664,Southwest,Ondo,Humid Forest,Yam,TDr 95/19177,Lateritic,0.7,6.8,30.5,12.1,165.3,883.7,23.7,Urea,146.8,Surface,Tomato Leaf Miner,High,Erratic,High,Drought,Low,Moderate,4053.0
FARM_009665,Southeast,Ebonyi,Humid Forest,Yam,TDr 95/19177,Lateritic,1.9,6.2,44.2,11.9,85.8,1923.8,24.8,Urea,71.5,Surface,Tomato Leaf Miner,Low,Normal,Moderate,Flood,Medium,Moderate,6579.0
FARM_009667,Southwest,Ogun,Humid Forest,Yam,TDr 95/19177,Lateritic,0.5,5.0,29.0,7.7,99.5,600.0,31.0,NPK,41.8,Surface,Whiteflies,Low,Normal,Moderate,Drought,Medium,Moderate,8150.0
FARM_009669,Northwest,Zamfara,Sudan Savanna,Sorghum,SK5912,Sandy,1.1,7.1,34.6,9.4,113.7,726.8,29.6,Organic,170.6,Surface,Fall Armyworm,Low,Normal,Moderate,Drought,High,Moderate,4517.0
FARM_009670,Northwest,Kebbi,Sudan Savanna,Sorghum,Local Kaura,Loamy,1.4,5.9,28.4,20.9,194.8,1840.4,27.0,NPK,171.0,Drip,Stem Borers,Moderate,Erratic,Moderate,Drought,Medium,Moderate,2372.0
FARM_009671,Southsouth,Akwa Ibom,Humid Forest,Yam,TDr 95/19177,Lateritic,1.4,6.9,37.9,19.8,86.6,1241.6,23.0,NPK,187.4,Surface,Cassava Mealybug,Low,Normal,Moderate,Flood,Medium,Severe,5548.0
FARM_009672,Northcentral,Benue,Northern Guinea Savanna,Rice,FARO 44,Loamy,0.5,7.4,11.8,9.3,131.1,1491.5,26.6,NPK,179.6,Sprinkler,Pod Borers,Low,Erratic,Moderate,Drought,Medium,Moderate,3727.0
FARM_009673,Southsouth,Akwa Ibom,Humid Forest,Yam,D. alata,Lateritic,1.4,6.9,22.1,24.6,104.0,1648.8,24.3,NPK,119.3,Surface,Cassava Mealybug,High,Erratic,Moderate,Drought,Low,Moderate,3993.0
FARM_009676,Northcentral,Niger,Northern Guinea Savanna,Tomato,Local Jos,Clayey,7.7,5.9,28.7,17.6,69.2,1849.6,32.0,Organic,128.7,Surface,Aphids,Moderate,Normal,High,Drought,Medium,Moderate,14943.0
FARM_009677,Northeast,Taraba,Northern Guinea Savanna,Tomato,Local Jos,Loamy,0.5,6.7,34.7,27.7,50.0,1500.0,22.0,NPK,39.3,Surface,Aphids,Low,Reduced,High,Drought,Low,Moderate,4852.0
